Name \\epn-ta-pix-001.epn.local\42FYC4025A/Meas/PRIM
Data Type Float 32
Number of Values 17999
Time Value Value Attributes
2-Apr-2024 17:21:54.039 16,483
2-Apr-2024 17:21:53.03801 16,533
2-Apr-2024 17:21:52.03801 16,593
2-Apr-2024 17:21:51.03801 16,636
2-Apr-2024 17:21:50.041 16,637
2-Apr-2024 17:21:49.03801 16,589
2-Apr-2024 17:21:48.039 16,511
2-Apr-2024 17:21:47.039 16,442
2-Apr-2024 17:21:46.039 16,418
2-Apr-2024 17:21:45.039 16,446
2-Apr-2024 17:21:44.039 16,508
2-Apr-2024 17:21:43.039 16,573
2-Apr-2024 17:21:42.039 16,626
2-Apr-2024 17:21:41.039 16,664
2-Apr-2024 17:21:40.03801 16,689
2-Apr-2024 17:21:39.04301 16,702
2-Apr-2024 17:21:38.04001 16,707
2-Apr-2024 17:21:37.03801 16,704
2-Apr-2024 17:21:36.04001 16,697
2-Apr-2024 17:21:35.039 16,69
2-Apr-2024 17:21:34.039 16,686
2-Apr-2024 17:21:33.03801 16,683
2-Apr-2024 17:21:32.039 16,682
2-Apr-2024 17:21:31.03801 16,689
2-Apr-2024 17:21:30.039 16,704
2-Apr-2024 17:21:29.039 16,716
2-Apr-2024 17:21:28.039 16,713
2-Apr-2024 17:21:27.039 16,69
2-Apr-2024 17:21:26.039 16,657
2-Apr-2024 17:21:25.039 16,628
2-Apr-2024 17:21:24.04001 16,611
2-Apr-2024 17:21:23.039 16,605
2-Apr-2024 17:21:22.04001 16,603
2-Apr-2024 17:21:21.039 16,6
2-Apr-2024 17:21:20.039 16,595
2-Apr-2024 17:21:19.03801 16,59
2-Apr-2024 17:21:18.039 16,586
2-Apr-2024 17:21:17.039 16,577
2-Apr-2024 17:21:16.039 16,558
2-Apr-2024 17:21:15.03801 16,531
2-Apr-2024 17:21:14.039 16,505
2-Apr-2024 17:21:13.039 16,49
2-Apr-2024 17:21:12.039 16,489
2-Apr-2024 17:21:11.039 16,497
2-Apr-2024 17:21:10.039 16,498
2-Apr-2024 17:21:09.039 16,476
2-Apr-2024 17:21:08.039 16,43
2-Apr-2024 17:21:07.03801 16,372
2-Apr-2024 17:21:06.039 16,327
2-Apr-2024 17:21:05.04001 16,311
2-Apr-2024 17:21:04.039 16,315
2-Apr-2024 17:21:03.03801 16,312
2-Apr-2024 17:21:02.039 16,278
2-Apr-2024 17:21:01.039 16,207
2-Apr-2024 17:21:00.039 16,113
2-Apr-2024 17:20:59.039 16,019
2-Apr-2024 17:20:58.03801 15,952
2-Apr-2024 17:20:57.039 15,927
2-Apr-2024 17:20:56.03801 15,939
2-Apr-2024 17:20:55.03801 15,97
2-Apr-2024 17:20:54.041 15,993
2-Apr-2024 17:20:53.03801 15,988
2-Apr-2024 17:20:52.039 15,954
2-Apr-2024 17:20:51.041 15,903
2-Apr-2024 17:20:50.039 15,858
2-Apr-2024 17:20:49.039 15,835
2-Apr-2024 17:20:48.039 15,84
2-Apr-2024 17:20:47.039 15,864
2-Apr-2024 17:20:46.039 15,896
2-Apr-2024 17:20:45.039 15,922
2-Apr-2024 17:20:44.04001 15,935
2-Apr-2024 17:20:43.03801 15,933
2-Apr-2024 17:20:42.039 15,925
2-Apr-2024 17:20:41.03801 15,921
2-Apr-2024 17:20:40.039 15,931
2-Apr-2024 17:20:39.039 15,957
2-Apr-2024 17:20:38.039 15,986
2-Apr-2024 17:20:37.039 16,006
2-Apr-2024 17:20:36.039 16,015
2-Apr-2024 17:20:35.03801 16,021
2-Apr-2024 17:20:34.039 16,032
2-Apr-2024 17:20:33.039 16,049
2-Apr-2024 17:20:32.039 16,066
2-Apr-2024 17:20:31.039 16,075
2-Apr-2024 17:20:30.03801 16,079
2-Apr-2024 17:20:29.03801 16,088
2-Apr-2024 17:20:28.03801 16,109
